Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Income per capita
1,0,1,1,1.0843365120829946,1,0,2,1,1,1,1,1,1,2,0,3,-1.504314895069307,-0.5006675793352506,0,0.754627640693231,-1.384929619318896
1,0,0,0,1.4100994218432374,1,0,0,2,0,2,0,0,2,2,0,0,0.02620014208369237,0.9181158802322346,0,1.3818608058887774,0.8940113739668791
0,1,0,0,-0.2594354906780068,1,0,1,0,0,0,0,0,2,0,1,2,0.466576347127715,-0.12176758737153463,0,0.09189071143001223,0.8940113739668791
0,0,0,0,-0.21871512695797646,1,0,0,0,2,2,2,2,2,1,0,3,0.44663478312572175,-0.0896057878788965,0,-1.7779741961340692,0.8940113739668791
1,0,1,1,1.6137012404433893,1,2,1,2,0,2,0,2,2,2,0,0,1.3456669602155942,2.35213039103508,0,0.0225738387264613,0.024178292260595282
0,0,0,0,-1.0738427650786138,1,0,1,0,0,2,2,0,2,0,1,2,0.8138919201624348,-0.7923973954606494,0,0.025109821874152186,0.024178292260595282
1,0,1,1,1.2064976032430856,1,0,2,1,1,1,1,1,1,2,0,1,-1.4660935640654862,-0.46949910927100547,0,1.6929414053388596,0.024178292260595282
1,0,0,0,-0.5037576729981889,1,2,0,0,2,0,2,2,0,1,1,2,0.1308933530941583,-0.38219648950890256,0,-1.193007416733371,0.024178292260595282
1,0,0,0,-1.0738427650786138,1,0,0,2,0,2,2,2,2,0,0,1,0.4615909561272169,-0.7940529445079711,0,-1.4170192614460662,0.7831213872129641
1,0,0,0,0.758573602322752,1,2,2,1,1,1,1,1,1,2,0,3,-1.329826210051864,-0.462369211373873,0,0.5745728372071779,0.7299890108694563
0,0,1,1,1.1657772395230555,1,0,2,1,1,1,1,1,1,2,0,1,-1.4960059100684764,-0.428375270935532,0,1.4435697291492555,2.45971092103819
1,1,1,0,1.2064976032430856,1,2,1,2,2,2,0,0,0,0,1,2,0.8089065291619363,1.4729455509580138,0,0.012429906135697747,0.9968650165295564
0,0,0,0,1.6137012404433893,1,2,1,2,0,0,2,0,0,2,1,0,0.6626683931473177,1.723198344951177,0,0.10118931630487883,0.7831213872129641
1,1,0,0,-0.7888002190384014,1,0,0,0,2,0,0,2,0,0,1,2,-0.1615829189350795,-0.6593795480051672,0,0.7216598597732494,0.337248823163854
0,0,1,1,0.22920887396235737,1,0,2,1,1,1,1,1,1,2,1,3,-1.4893587220678117,-0.6734848258883488,0,-0.6646775942977694,0.37425069569904984
1,1,1,1,0.06632741908223598,1,2,1,0,2,2,2,2,2,0,1,2,1.4669781412277214,0.5930322693001258,0,0.6345911050358622,3.447718733153756
1,0,0,0,-0.5851984004382496,0,1,0,2,0,2,0,0,0,0,0,3,-1.03568814102246,-0.7644517275418574,0,0.8349337737034425,0.5126608251510169
1,0,1,1,0.9621754209229036,1,0,1,0,2,2,2,0,0,1,1,3,0.7008897241511383,1.108945500420194,0,0.5559756274574448,-0.11689134677983892
0,0,0,0,0.14776814652229667,0,1,0,0,2,0,2,0,0,0,1,0,-0.9941432160183071,-0.44797697165582206,0,0.04370703162388537,1.4812426541856047
0,1,1,1,1.002895784642934,1,0,1,0,2,2,2,2,0,0,1,1,1.0149693571825356,1.45049630587633,0,0.4325577809364882,0.4953161974001438
1,0,1,0,1.5322605130033284,1,0,1,2,2,0,2,0,0,2,0,0,0.6593447991469852,1.5117516206272368,0,1.0809241390294586,1.615721334680707
0,0,0,0,1.4508197855632678,0,1,0,0,2,0,2,0,2,0,0,2,-0.6584602219847502,0.35469942844767943,0,1.1409424068581429,0.2364765359312815
1,0,0,1,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.33148800705203,-0.9965155560017785,0,-0.7458290550238778,0.2364765359312815
0,0,0,0,0.18848851024232702,1,2,1,0,0,0,2,2,2,0,0,1,1.1811490571991479,0.556036266589308,0,-0.30456798732566326,0.2364765359312815
0,0,0,1,-1.1552834925186746,1,2,2,1,1,1,1,1,1,0,1,3,-1.3065610520495383,-0.970247511117606,0,-1.508314654762938,0.08112648670929516
1,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,3,-0.467353566965646,-0.9850370826070142,0,-1.1777915178472258,1.515758463409842
1,0,0,0,-0.5037576729981889,0,1,0,2,2,2,2,2,0,0,1,1,-0.3244390249513595,-0.4928533878318917,0,0.06822153538489728,0.02643309386820878
1,0,1,1,1.6137012404433893,1,0,0,2,2,0,2,2,0,2,0,0,0.12092257109316168,1.1361185787835693,0,0.9329917887474901,1.523563545897735
1,0,1,0,-0.8702409464784621,1,0,0,0,0,0,0,2,0,0,1,0,-0.3227772279511935,-0.738934198225804,0,-1.3848968082419815,0.0342959917819379
0,0,1,1,0.025607055362205634,1,0,2,1,1,1,1,1,1,2,0,1,-1.4943441130683104,-0.7242770706601818,0,-1.492253428160896,0.0342959917819379
0,1,0,0,1.2064976032430856,1,2,1,0,0,0,0,2,0,1,0,2,0.6543594081464871,1.1819441764134364,0,-0.19805669512264595,0.0342959917819379
0,0,0,0,-1.2774445836787656,0,1,0,0,0,2,2,0,0,0,0,3,-0.9592454790148186,-0.9915709828471106,0,-0.3983993637902261,0.0342959917819379
1,0,1,0,-0.6666391278783103,1,0,1,2,2,0,0,0,0,0,0,0,0.531386430134194,-0.42409291739979293,0,-1.2327378193805283,1.5405612810935905
1,0,1,1,-0.4223169455581282,1,2,0,0,0,2,2,2,2,1,1,3,0.4615909561272169,-0.2729081783983661,0,-0.7010266860813388,1.5405612810935905
0,0,1,1,0.6771328748826912,1,0,0,2,0,2,2,0,0,0,0,0,-0.10009642992893289,0.32768086799538776,0,0.9389090827587688,1.5405612810935905
1,0,1,1,0.14776814652229667,1,0,0,2,0,2,0,0,2,1,1,1,-0.035286346922454,-0.04124168170980223,0,-1.602991358943398,1.5148912320222985
0,0,0,0,-0.055833672077855064,1,0,1,2,0,2,2,0,0,0,0,2,0.7590526191569525,0.19528109218423895,0,0.5864074252297354,0.41709192624370633
1,0,1,0,-1.1145631287986442,1,2,1,2,0,0,0,0,2,0,1,2,0.8105683261621028,-0.8249786007119424,0,-1.5421277633988166,0.41709192624370633
1,0,1,1,1.369379058123207,1,0,2,1,1,1,1,1,1,2,0,1,-1.4876969250676457,-0.4007386388389067,0,0.5162452248102876,0.41709192624370633
1,0,0,0,1.2879383306831464,1,2,1,0,2,2,0,2,2,2,1,0,1.3174164112127704,1.9472493160220607,0,1.0285138206438469,0.41709192624370633
1,0,1,1,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,1,1,-1.4860351280674797,-0.9109567812361878,0,-1.987615469676516,0.41709192624370633
1,0,0,0,-0.13727439951791576,0,1,0,0,2,0,2,0,0,0,0,2,-1.0124229830201346,-0.5638433309810504,0,-1.559879645432653,0.41709192624370633
1,0,0,0,1.002895784642934,1,0,2,1,1,1,1,1,1,2,0,0,-1.4660935640654862,-0.5104905036826933,0,-0.17523284679342796,0.41709192624370633
0,0,0,0,0.5549717837226001,1,2,1,2,2,0,0,0,0,0,0,3,0.6477122201458225,0.6912173647999573,0,-0.7534370044669505,0.41709192624370633
1,0,0,0,0.8400143297628127,1,0,2,1,1,1,1,1,1,2,0,0,-1.4993295040688086,-0.5756529141852793,0,1.2491443544929541,0.41709192624370633
0,0,0,0,-0.62591876415828,1,0,0,2,2,0,2,2,2,1,0,1,0.5014740841312035,-0.39493318017963164,0,0.9921647288602775,0.9859957164723426
0,0,1,1,0.22920887396235737,1,0,2,1,1,1,1,1,1,2,1,3,-1.481049737066981,-0.678054141258957,0,-1.4956347390244837,0.9859957164723426
1,0,0,0,-0.7073594915983407,1,0,2,1,1,1,1,1,1,1,0,3,-1.4943441130683104,-0.8729453751096794,0,1.1434783900058338,0.9859957164723426
0,0,0,0,-0.4223169455581282,0,1,0,0,2,0,0,2,2,0,1,2,-0.47898614596680894,-0.5223000868869221,0,-1.2893747763456247,0.9859957164723426
0,0,1,0,1.002895784642934,1,2,0,0,2,2,2,2,0,1,0,0,0.32698539911376057,0.9213828303522827,0,0.12316783691819985,0.9859957164723426
1,1,0,0,-0.8702409464784621,1,0,1,0,0,0,0,0,2,0,1,1,0.47820892612887816,-0.642007320001937,0,-0.8836174727150827,0.9859957164723426
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,2,0,3,-1.4760643460664828,-0.9984359928966718,0,0.368312874528319,0.9859957164723426
1,0,1,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,2,0,0,-1.4527991880641573,-0.8917303382999574,0,0.3742301685395978,0.9859957164723426
1,0,0,1,0.14776814652229667,1,0,1,0,2,0,0,2,2,0,1,2,0.9950277931805424,0.5432775019312813,0,0.2288338014053202,0.3162618235852976
1,0,0,0,-1.2367242199587352,1,0,1,0,2,0,0,0,0,0,0,2,0.3386179781149237,-0.9404255542785159,0,-0.3645862551543476,-0.49014773597862715
1,0,1,1,1.6137012404433893,1,0,1,2,2,2,2,2,2,2,0,0,1.5683477582378549,2.5390308414840628,0,-0.3349997850979539,1.1981205138655202
1,0,0,0,1.2064976032430856,1,0,2,1,1,1,1,1,1,2,0,0,-1.4926823160681442,-0.45395902221347817,0,-0.10337999094218614,-1.384929619318896
0,0,0,0,-1.0738427650786138,1,2,1,0,2,0,0,2,0,0,1,2,0.830509890164096,-0.7634363241261667,0,-1.716265272873591,-1.384929619318896
1,0,1,0,0.6364125111626608,1,0,2,1,1,1,1,1,1,2,1,3,-1.4860351280674797,-0.5500470889200355,0,-1.2141406096307952,1.6534748077517742
1,0,0,0,0.10704778280226633,1,2,1,2,0,2,2,2,2,2,1,2,1.4686399382278874,0.7697566116049036,0,1.2702775473903782,2.7282635740475416
1,0,0,1,0.7992939660427822,1,0,2,1,1,1,1,1,1,1,0,1,-1.4993295040688086,-0.5975503095845223,0,-0.10253466322628918,1.4703155387025546
0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,3,-1.3248408190513656,-0.996427260052588,0,0.7757608335906551,2.278517376467403
0,0,1,0,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,1,0.9451738831755587,1.8649133434019232,0,0.07836546797566084,0.9752420472668013
0,0,1,1,1.4100994218432374,1,0,1,2,2,2,0,0,0,1,0,0,0.6659919871476498,1.4641159560389643,0,1.413137931376965,1.8011932207633765
1,1,0,0,1.125056875803025,1,2,0,2,2,0,0,0,2,1,1,2,0.23226297010429173,0.9238551169296169,0,0.47651482216313024,0.43258646036781956
1,0,1,1,-0.38159658183809786,0,1,0,0,0,0,2,0,0,0,1,0,-1.1437049460332582,-0.7077657281615589,0,0.4731335112995424,-1.384929619318896
1,0,0,1,0.26992923768238775,0,1,0,0,0,2,2,2,2,1,0,0,-0.32942441595185784,-0.03982894652275438,0,-0.43643911100558946,1.5884324536860002
1,0,1,1,-0.7073594915983407,1,0,2,1,1,1,1,1,1,1,1,3,-1.504314895069307,-0.9015753366346977,0,0.9050959741228903,-1.384929619318896
1,0,1,1,-0.3408762181180675,1,2,2,1,1,1,1,1,1,2,0,3,-1.3481059770536914,-0.7385368664544468,0,1.2381550941862935,-1.384929619318896
0,0,1,1,0.18848851024232702,1,0,2,1,1,1,1,1,1,0,0,2,-1.5093002860698053,-0.7055583294317965,0,-1.7247185500325606,3.600467088213111
0,1,1,0,0.7178532386027215,1,2,1,0,0,0,2,2,2,1,1,2,1.1927816362003112,1.2837494058300785,0,1.1756008432099183,0.8433072455084936
0,0,0,0,0.880734693482843,1,0,1,0,0,2,0,2,2,1,1,1,0.9750862291785486,1.2268647405641013,0,-0.2673735678261969,1.1200118735607552
0,0,0,0,-1.1960038562387048,1,0,1,2,0,0,0,0,0,0,1,2,0.32532360211359457,-0.9042683630850078,0,0.6126125844225413,1.1200118735607552
1,0,0,0,-1.1145631287986442,1,0,0,0,0,2,2,0,0,0,0,2,-0.28621769394753876,-0.8787508337689545,0,0.7030626500235163,1.406082600598488
1,0,0,0,0.025607055362205634,1,0,2,1,1,1,1,1,1,2,0,3,-1.4760643460664828,-0.7029094509560817,0,-1.600455375795707,0.5716325595039853
0,0,0,0,0.35136996512244845,1,2,0,0,2,2,0,2,2,1,1,2,0.5247392421335293,0.4335256370874948,0,-0.18960341796367633,0.5716325595039853
0,0,1,1,0.06632741908223598,0,1,0,2,0,2,2,2,2,1,0,3,-0.11671439993059413,-0.12746267609432158,0,-0.6705948883090481,0.8459667550969608
0,0,1,1,-0.7888002190384014,1,0,2,1,1,1,1,1,1,0,1,3,-1.4727407520661506,-0.8950635103818986,0,0.8594482774644544,1.8194050799017931
0,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,1,1,-1.5242564590713006,-0.8539396720464251,0,-0.1042253186580831,1.548713256136501
0,1,0,0,0.758573602322752,1,0,2,1,1,1,1,1,1,2,0,1,-1.5009913010689746,-0.5801118596193993,0,-0.14902768760062213,-1.384929619318896
0,0,0,1,0.35136996512244845,1,0,0,0,0,0,0,0,0,0,0,0,-0.6501512369839195,-0.19425856165693178,0,0.014965889283388635,2.053499739112743
0,0,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,0,0,1,-1.505976692069473,-0.9049526566912341,0,-1.3671449262081454,0.7597639551751217
1,0,1,1,0.10704778280226633,1,2,2,1,1,1,1,1,1,2,0,0,-1.3065610520495383,-0.6501526213147603,0,0.39959000001650663,-0.9170568403534494
1,0,0,0,-1.1552834925186746,1,0,1,2,2,0,2,0,2,0,1,3,1.001674981181207,-0.8482445833236382,0,-1.10424800656419,-1.384929619318896
0,1,1,1,-0.8295205827584317,0,1,0,0,0,0,2,0,0,0,1,3,-1.1786026830367469,-0.8502974641423171,0,-0.8853081281468766,0.28700721811215835
0,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,1,0,3,-1.479387940066815,-0.950402996537042,0,-0.16255293105497354,1.8192894490501206
0,0,1,0,0.8400143297628127,1,0,1,2,2,2,2,2,2,1,0,2,1.5201556452330371,1.5688349517788924,0,-0.22426185431545181,0.727792024687679
1,1,0,0,1.247217966963116,1,2,1,2,2,2,0,2,2,0,1,0,1.4835961112293827,2.0968226539507606,0,1.3193065549124021,-0.647290063401537
0,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.959033925570413,0,0.7199692043414555,-0.42053796327178994
0,1,1,0,0.18848851024232702,1,0,2,1,1,1,1,1,1,1,0,3,-1.5009913010689746,-0.6861111466225899,0,1.1240358525402037,0.243240940754122
0,0,0,1,-0.8295205827584317,1,2,1,0,0,0,0,0,0,0,1,2,0.3934572791204055,-0.6131786925912401,0,-0.9470170514073549,2.699876199961946
0,0,1,1,0.22920887396235737,1,0,2,1,1,1,1,1,1,1,0,1,-1.5009913010689746,-0.6705269115904673,0,0.188258071042266,2.699876199961946
0,0,0,0,-0.9516816739185228,1,0,1,0,0,2,0,0,2,0,1,1,0.682609957149311,-0.6624478322395368,0,1.2254751784478393,2.699876199961946
1,0,1,0,-0.7888002190384014,1,2,0,2,0,0,0,0,2,0,1,2,0.03617092408468901,-0.6090950049411796,0,-1.4111019674347873,0.5137015028160693
0,0,1,1,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,1,-1.4860351280674797,-0.5585676480169183,0,-0.9639236057252941,-0.43343080323327227
1,0,1,0,1.1657772395230555,1,2,1,2,0,2,2,2,0,0,0,0,1.1512367111961581,1.6165809863036529,0,0.8484590171577938,0.3420475035082622
1,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,0,3,-1.4876969250676457,-0.885704139767706,0,-0.5877527721511457,-1.384929619318896
0,0,1,1,0.35136996512244845,1,0,0,2,2,0,2,2,2,2,0,2,0.45494376812655235,0.3728442460063263,0,0.9025599909751995,0.04308393650904692
0,0,0,1,0.43281069256250915,1,2,2,1,1,1,1,1,1,2,1,2,-1.3181936310507012,-0.5349705555957582,0,0.3353450936083375,0.851227958848059
0,0,0,0,-1.0738427650786138,1,0,0,0,0,0,0,0,2,0,1,2,-0.3244390249513595,-0.8571404002045805,0,-1.4973253944562777,0.9175422522822303
0,0,0,0,1.0436161483629645,1,2,0,2,2,2,2,0,0,1,1,1,0.21065960910213194,0.8905896180720972,0,0.8408510677147212,0.9175422522822303
1,0,0,0,-0.5444780367182193,1,0,0,0,0,0,2,2,0,0,1,1,-0.10674361792959748,-0.5247944474515536,0,1.209413951845797,0.221155448084677
1,0,1,0,-0.8702409464784621,1,0,0,0,0,0,0,0,0,0,1,0,-0.626886078981594,-0.7770118263142054,0,-0.4398204218691773,0.221155448084677
0,0,0,0,0.26992923768238775,0,1,0,2,2,0,2,0,0,1,1,0,-0.8130073430001998,-0.2876315279258813,0,-0.8252898603181923,0.221155448084677
0,1,0,0,-0.9924020376385531,1,0,1,0,2,0,0,2,0,0,1,2,0.7424346491552913,-0.6923801590151151,0,-0.3806474817563899,0.221155448084677
0,0,0,1,-0.2594354906780068,1,2,0,0,0,0,0,0,0,0,1,3,-0.5072366949696331,-0.44866126526204836,0,-0.17269686364573708,1.1046907857141506
0,1,0,0,0.8400143297628127,1,0,1,0,2,0,0,0,0,0,1,1,0.3003966471111027,0.7601985751050323,0,1.7487330345880592,3.0246254468841256
0,0,1,1,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,1,3,-1.5142856770703037,-0.3887303897489992,0,0.7275771537845281,0.6510131391771476
1,0,0,0,1.0843365120829946,1,2,2,1,1,1,1,1,1,2,0,3,-1.3215172250510334,-0.3405649494655837,0,0.9608876033720899,0.5573521493224332
1,0,0,0,-1.0331224013585834,0,1,0,2,0,2,0,0,0,1,0,3,-0.9791870430168121,-0.890516268998588,0,-0.7923220793982108,0.5573521493224332
1,0,1,1,1.0843365120829946,1,0,0,0,2,2,2,2,2,1,0,1,0.39844267012090406,0.9977367524147641,0,1.2829574631288327,0.5573521493224332
1,0,1,1,1.1657772395230555,1,2,0,0,0,2,2,2,2,2,1,0,0.5396954151350245,1.1894493320946287,0,-0.2107366108611004,0.5573521493224332
1,0,1,1,1.6137012404433893,1,2,1,2,0,2,0,2,2,2,1,0,1.3556377422165908,2.322330508183288,0,-0.05857762199964712,0.5573521493224332
0,0,1,1,-0.7888002190384014,1,0,2,1,1,1,1,1,1,0,0,3,-1.5275800530716328,-0.8964983195562441,0,-1.7475423983617786,0.5573521493224332
0,0,1,1,1.2879383306831464,1,2,2,1,1,1,1,1,1,1,0,3,-1.3248408190513656,-0.3030391710596229,0,0.5390690731395055,0.5573521493224332
0,0,0,0,-0.9109613101984924,1,0,0,0,2,0,2,0,2,1,0,3,0.004596781081533054,-0.7047636658890821,0,0.4080432771754763,0.5573521493224332
0,0,1,1,1.3286586944031769,1,0,0,2,2,2,0,0,0,1,0,0,-0.11339080593026184,0.702916578067698,0,1.6515203472599085,0.5573521493224332
0,0,1,0,1.2064976032430856,1,2,1,2,2,2,2,2,2,2,0,3,1.6348196382444997,2.034993415530116,0,1.5154225850004974,0.5573521493224332
0,0,1,0,0.9214550572028734,1,2,0,2,2,2,2,2,2,1,1,2,0.8438042661654253,1.1633137311342419,0,0.2634922377570957,0.5573521493224332
0,0,1,0,-0.30015585439803716,1,2,0,0,2,0,0,0,0,0,0,2,-0.3543513709543497,-0.4012684145340497,0,1.0995213487791917,0.5573521493224332
1,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,1,-0.4972659129686364,-0.9854344143783712,0,-1.2023060216082377,0.5573521493224332
1,1,1,1,1.2879383306831464,1,2,2,1,1,1,1,1,1,2,1,0,-1.341458789053027,-0.3237224971574965,0,0.3142119007109134,0.5573521493224332
1,0,1,0,0.14776814652229667,1,2,1,0,0,0,0,2,2,0,1,0,1.0049985751815391,0.5113805902862146,0,-1.1355251320523776,0.5573521493224332
1,0,1,0,1.1657772395230555,1,2,0,2,0,2,0,0,2,2,1,3,0.17077648109814536,0.8585823364905425,0,0.6058499626953655,0.5573521493224332
1,0,0,1,-0.2594354906780068,0,1,0,0,2,0,0,2,0,1,1,0,-0.8246399220013625,-0.5554552158079533,0,-1.424627210889139,0.5573521493224332
1,0,1,1,1.4508197855632678,1,0,1,2,2,2,0,2,2,2,1,1,1.2791950802089493,2.11578420903942,0,0.2964600186770772,0.5573521493224332
0,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,0,0,2,1,0,0.9800716201790471,2.0166057841111953,0,1.6016460120219875,-1.384929619318896
0,0,1,0,1.5729808767233588,0,1,0,0,0,2,2,0,2,2,1,2,-0.5886647479777732,0.433393193163709,0,1.6075633060332664,0.5573521493224332
1,0,0,0,1.002895784642934,1,0,2,1,1,1,1,1,1,2,0,1,-1.4694171580658184,-0.4543122060102402,0,0.13922906352024214,-0.31363724090057565
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,1,3,-1.4993295040688086,-0.9775981488877147,0,0.4435470412431487,-0.31363724090057565
0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.18074726309914202,-0.9764282275609407,0,-1.6723082316469489,-0.31363724090057565
1,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,0,2,2,0,1,0.5396954151350245,1.5310884334999555,0,-0.13803842729396162,-0.31363724090057565
1,0,1,1,-0.46303730927815856,1,2,0,2,0,0,0,2,2,1,1,0,0.37019212111808014,-0.32323686943694885,0,-0.7585089707623323,-0.31363724090057565
0,0,1,1,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,0,-1.33148800705203,-0.20809895169254208,0,0.6650229028081529,-0.31363724090057565
0,1,0,0,1.4915401492832983,1,2,1,2,0,2,2,2,2,2,0,1,1.5118466602322065,2.289351971160637,0,0.4629895787087789,-0.31363724090057565
0,0,1,0,1.2879383306831464,1,2,0,2,0,2,2,2,2,2,1,1,0.6726391751483144,1.4138314129749765,0,0.9059413018387873,-0.31363724090057565
1,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,0,1,-1.4960059100684764,-0.8772277286454184,0,0.8729735209188058,-0.31363724090057565
0,0,0,0,-1.1552834925186746,1,2,2,1,1,1,1,1,1,1,0,2,-1.3580767590546883,-0.9643758304964379,0,1.0859961053248404,-0.31363724090057565
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.9986125847950529,0,1.2812668076970388,0.49930546178284463
1,0,0,0,-0.5851984004382496,0,1,0,0,0,0,0,0,0,0,0,3,-1.3165318340505352,-0.7969225628566623,0,-1.4584403195250173,-0.2418304820119612
0,0,0,0,-1.2367242199587352,1,2,0,0,2,0,0,0,0,0,0,3,-0.35268957395418365,-0.9625436895507351,0,-0.7382211055808051,-1.384929619318896
0,0,1,0,-0.5444780367182193,1,0,0,0,2,0,0,0,2,0,1,3,-0.16490651293541178,-0.5081727350164428,0,-0.6325551410936848,-1.384929619318896
0,0,0,0,0.3106496014024181,1,2,1,0,0,0,0,0,2,0,0,0,0.6344178441444933,0.5519967269138428,0,-0.08985474748783474,-1.384929619318896
0,1,1,1,1.369379058123207,1,2,1,0,2,2,0,2,2,1,1,2,1.3340343812144315,2.0350154895174133,0,0.415651226618549,0.33615033007296535
1,0,0,0,-0.46303730927815856,1,2,1,0,0,0,0,0,0,0,0,3,0.3502505571160864,-0.3139878687592444,0,-1.3130439523907398,1.7269582139896398
1,0,0,0,-0.9924020376385531,1,0,0,0,2,0,2,2,0,0,1,2,0.06275967608734737,-0.7774312320728602,0,-0.5040653282773464,-0.8609758772922932
0,0,1,1,1.6137012404433893,1,0,1,2,2,2,2,2,2,2,1,1,1.4869197052297147,2.460359150755331,0,1.706466648793211,-1.384929619318896
0,0,0,0,0.6364125111626608,1,2,0,0,2,2,2,2,0,1,1,0,0.3020584441112687,0.5736954564274073,0,0.2871614138022106,-1.384929619318896
1,0,0,0,1.4915401492832983,1,0,2,1,1,1,1,1,1,2,1,0,-1.5109620830699715,-0.3682015815622089,0,0.5306157959805359,0.750571302467159
1,0,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,2,1.7760723832586203,2.765973504890935,0,0.41057926032316716,-0.015772166992248995
0,0,0,0,-0.748079855318371,1,0,0,0,2,0,0,0,0,1,0,1,-0.4424266119631542,-0.6860890726352922,0,-0.08647343662424689,-0.09850604136391349
1,0,0,0,-1.0738427650786138,1,0,0,0,2,0,0,2,0,0,0,2,-0.17653909193657447,-0.849546948574198,0,-1.6968227354079608,-0.09850604136391349
0,0,1,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,2,0,0,-1.504314895069307,-0.9370703082092772,0,0.6810841294101952,0.8066522655283153
0,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.502653098069141,-0.8834305190760507,0,0.4621442509928819,0.1365714800862527
1,0,0,0,1.3286586944031769,1,2,1,2,0,0,2,0,2,1,0,2,0.9568064621767214,1.6720308423952845,0,1.16123027203967,0.5823284132836903
0,0,1,1,1.002895784642934,1,0,0,2,0,2,2,0,0,1,1,3,-0.18152448293707302,0.43813910043269816,0,1.5948833902948119,-0.16383747255886869
0,0,1,0,0.9621754209229036,1,2,1,2,2,2,0,2,2,1,0,0,1.4968904872307114,1.6898666241317646,0,1.0547189798366527,0.1858302228987322
0,0,1,0,-0.748079855318371,1,0,1,0,0,0,0,0,2,0,1,2,0.4433111891253892,-0.5119032388697411,0,-1.0509923604626814,1.6382115353310058
1,0,1,0,0.7992939660427822,0,1,0,2,0,0,0,0,2,0,1,2,-0.8263017190015288,-0.11523368713143785,0,1.6658909184301567,-0.42944153885057146
0,0,0,0,1.0436161483629645,1,0,0,2,2,2,2,0,0,2,1,1,0.004596781081533054,0.6681941960485355,0,0.5407597285712994,-1.384929619318896
0,0,0,0,1.4100994218432374,0,1,0,0,0,2,2,2,2,0,1,1,-0.3776165289566755,0.5727021269990141,0,1.343821058673414,-0.3867159391575875
1,0,0,0,-1.2367242199587352,0,1,0,0,0,0,0,0,0,0,1,1,-1.3248408190513656,-0.9854785623529666,0,-0.310485281336942,-0.18129773116141423
1,1,0,0,-1.0738427650786138,1,0,0,0,0,0,0,0,0,0,0,1,-0.6667692069855808,-0.885350955970944,0,-0.11014261266936184,-1.384929619318896
1,0,1,1,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,1,0,1.6364814352446657,2.602074149206077,0,1.0141432494735985,0.39535332612927876
0,0,1,1,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,0,0,-1.479387940066815,-0.6143486139180142,0,-0.44066574958507426,-0.3918036966311769
1,1,1,0,1.4100994218432374,1,2,1,2,2,0,0,0,0,0,0,0,0.6344178441444933,1.4599218984524156,0,0.7275771537845281,0.1780251404108393
1,0,0,1,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,0,-1.481049737066981,-0.9850812305816093,0,-0.6815841486157086,-0.18840902853927216
0,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.9818142804615609,0,1.3091626223216386,-0.696664437065689
1,0,1,1,0.7178532386027215,1,0,2,1,1,1,1,1,1,1,1,3,-1.4760643460664828,-0.5928926982647237,0,1.682797472748096,0.2113268256925156
